6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A02\\4e239cb8:ICD10GM_A02.9\\|Salmonelleninfektion, nicht näher bezeichnet|N|LA |\N|ICD10GM:A02.9|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A02\\4e239cb8:ICD10GM_A02.9\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A02\\4e239cb8:ICD10GM_A02.9\\|@|2016-02-19 13:48:56.639276|2016-02-19 13:48:48.57|2016-02-19 13:48:56.639276|test|\N|\N|\N|\N
5|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\|Shigellose [Bakterielle Ruhr]|N|FA |\N|ICD10GM:A03|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\|@|2016-02-19 13:48:56.641538|2016-02-19 13:48:48.57|2016-02-19 13:48:56.641538|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.0\\|Shigellose durch Shigella dysenteriae|N|LA |\N|ICD10GM:A03.0|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.0\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.0\\|@|2016-02-19 13:48:56.645223|2016-02-19 13:48:48.57|2016-02-19 13:48:56.645223|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.1\\|Shigellose durch Shigella flexneri|N|LA |\N|ICD10GM:A03.1|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.1\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.1\\|@|2016-02-19 13:48:56.647665|2016-02-19 13:48:48.57|2016-02-19 13:48:56.647665|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.2\\|Shigellose durch Shigella boydii|N|LA |\N|ICD10GM:A03.2|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.2\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.2\\|@|2016-02-19 13:48:56.649881|2016-02-19 13:48:48.57|2016-02-19 13:48:56.649881|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.3\\|Shigellose durch Shigella sonnei|N|LA |\N|ICD10GM:A03.3|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.3\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.3\\|@|2016-02-19 13:48:56.652529|2016-02-19 13:48:48.57|2016-02-19 13:48:56.652529|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.8\\|Sonstige Shigellosen|N|LA |\N|ICD10GM:A03.8|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.8\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.8\\|@|2016-02-19 13:48:56.654674|2016-02-19 13:48:48.57|2016-02-19 13:48:56.654674|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.9\\|Shigellose, nicht näher bezeichnet|N|LA |\N|ICD10GM:A03.9|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.9\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A03\\4e239cb8:ICD10GM_A03.9\\|@|2016-02-19 13:48:56.656837|2016-02-19 13:48:48.57|2016-02-19 13:48:56.656837|test|\N|\N|\N|\N
5|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\|Sonstige bakterielle Darminfektionen|N|FA |\N|ICD10GM:A04|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\|@|2016-02-19 13:48:56.659121|2016-02-19 13:48:48.57|2016-02-19 13:48:56.659121|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.0\\|Darminfektion durch enteropathogene Escherichia coli|N|LA |\N|ICD10GM:A04.0|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.0\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.0\\|@|2016-02-19 13:48:56.661535|2016-02-19 13:48:48.57|2016-02-19 13:48:56.661535|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.1\\|Darminfektion durch enterotoxinbildende Escherichia coli|N|LA |\N|ICD10GM:A04.1|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.1\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.1\\|@|2016-02-19 13:48:56.664419|2016-02-19 13:48:48.57|2016-02-19 13:48:56.664419|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.2\\|Darminfektion durch enteroinvasive Escherichia coli|N|LA |\N|ICD10GM:A04.2|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.2\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.2\\|@|2016-02-19 13:48:56.666753|2016-02-19 13:48:48.57|2016-02-19 13:48:56.666753|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.3\\|Darminfektion durch enterohämorrhagische Escherichia coli|N|LA |\N|ICD10GM:A04.3|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.3\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.3\\|@|2016-02-19 13:48:56.668861|2016-02-19 13:48:48.57|2016-02-19 13:48:56.668861|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.4\\|Sonstige Darminfektionen durch Escherichia coli|N|LA |\N|ICD10GM:A04.4|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.4\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.4\\|@|2016-02-19 13:48:56.699735|2016-02-19 13:48:48.57|2016-02-19 13:48:56.699735|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.5\\|Enteritis durch Campylobacter|N|LA |\N|ICD10GM:A04.5|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.5\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.5\\|@|2016-02-19 13:48:56.702875|2016-02-19 13:48:48.57|2016-02-19 13:48:56.702875|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.6\\|Enteritis durch Yersinia enterocolitica|N|LA |\N|ICD10GM:A04.6|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.6\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.6\\|@|2016-02-19 13:48:56.705823|2016-02-19 13:48:48.57|2016-02-19 13:48:56.705823|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.7\\|Enterokolitis durch Clostridium difficile|N|LA |\N|ICD10GM:A04.7|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.7\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.7\\|@|2016-02-19 13:48:56.708489|2016-02-19 13:48:48.57|2016-02-19 13:48:56.708489|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.8\\|Sonstige näher bezeichnete bakterielle Darminfektionen|N|LA |\N|ICD10GM:A04.8|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.8\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.8\\|@|2016-02-19 13:48:56.711365|2016-02-19 13:48:48.57|2016-02-19 13:48:56.711365|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.9\\|Bakterielle Darminfektion, nicht näher bezeichnet|N|LA |\N|ICD10GM:A04.9|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.9\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A04\\4e239cb8:ICD10GM_A04.9\\|@|2016-02-19 13:48:56.713847|2016-02-19 13:48:48.57|2016-02-19 13:48:56.713847|test|\N|\N|\N|\N
5|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\|Sonstige bakteriell bedingte Lebensmittelvergiftungen, anderenorts nicht klassifiziert|N|FA |\N|ICD10GM:A05|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\|@|2016-02-19 13:48:56.717557|2016-02-19 13:48:48.57|2016-02-19 13:48:56.717557|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.0\\|Lebensmittelvergiftung durch Staphylokokken|N|LA |\N|ICD10GM:A05.0|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.0\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.0\\|@|2016-02-19 13:48:56.72052|2016-02-19 13:48:48.57|2016-02-19 13:48:56.72052|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.1\\|Botulismus|N|LA |\N|ICD10GM:A05.1|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.1\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.1\\|@|2016-02-19 13:48:56.723119|2016-02-19 13:48:48.57|2016-02-19 13:48:56.723119|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.2\\|Lebensmittelvergiftung durch Clostridium perfringens [Clostridium welchii]|N|LA |\N|ICD10GM:A05.2|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.2\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.2\\|@|2016-02-19 13:48:56.725665|2016-02-19 13:48:48.57|2016-02-19 13:48:56.725665|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.3\\|Lebensmittelvergiftung durch Vibrio parahaemolyticus|N|LA |\N|ICD10GM:A05.3|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.3\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.3\\|@|2016-02-19 13:48:56.728591|2016-02-19 13:48:48.57|2016-02-19 13:48:56.728591|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.4\\|Lebensmittelvergiftung durch Bacillus cereus|N|LA |\N|ICD10GM:A05.4|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.4\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.4\\|@|2016-02-19 13:48:56.731268|2016-02-19 13:48:48.57|2016-02-19 13:48:56.731268|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.8\\|Sonstige näher bezeichnete bakteriell bedingte Lebensmittelvergiftungen|N|LA |\N|ICD10GM:A05.8|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.8\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.8\\|@|2016-02-19 13:48:56.733503|2016-02-19 13:48:48.57|2016-02-19 13:48:56.733503|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.9\\|Bakteriell bedingte Lebensmittelvergiftung, nicht näher bezeichnet|N|LA |\N|ICD10GM:A05.9|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.9\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A05\\4e239cb8:ICD10GM_A05.9\\|@|2016-02-19 13:48:56.73721|2016-02-19 13:48:48.57|2016-02-19 13:48:56.73721|test|\N|\N|\N|\N
5|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A06\\|Amöbiasis|N|FA |\N|ICD10GM:A06|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A06\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A06\\|@|2016-02-19 13:48:56.739791|2016-02-19 13:48:48.57|2016-02-19 13:48:56.739791|test|\N|\N|\N|\N
6|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A06\\4e239cb8:ICD10GM_A06.0\\|Akute Amöbenruhr|N|LA |\N|ICD10GM:A06.0|\N|concept_cd|concept_dimension|concept_path|T|LIKE|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A06\\4e239cb8:ICD10GM_A06.0\\|\N|\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_A00-A09\\4e239cb8:ICD10GM_A06\\4e239cb8:ICD10GM_A06.0\\|@|2016-02-19 13:48:56.742121|2016-02-19 13:48:48.57|2016-02-19 13:48:56.742121|test|\N|\N|\N|\N
