\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C32\\4e239cb8:ICD10GM_C32.9\\|ICD10GM:C32.9|Bösartige Neubildung: Larynx, nicht näher bezeichnet|\N|2016-02-16 16:16:42.319907|2016-02-16 16:16:31.276|2016-02-16 16:16:42.319907|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C33\\|ICD10GM:C33|Bösartige Neubildung der Trachea|\N|2016-02-16 16:16:42.323247|2016-02-16 16:16:31.276|2016-02-16 16:16:42.323247|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C34\\|ICD10GM:C34|Bösartige Neubildung der Bronchien und der Lunge|\N|2016-02-16 16:16:42.326692|2016-02-16 16:16:31.276|2016-02-16 16:16:42.326692|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C34\\4e239cb8:ICD10GM_C34.0\\|ICD10GM:C34.0|Bösartige Neubildung: Hauptbronchus|\N|2016-02-16 16:16:42.329249|2016-02-16 16:16:31.276|2016-02-16 16:16:42.329249|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C34\\4e239cb8:ICD10GM_C34.1\\|ICD10GM:C34.1|Bösartige Neubildung: Oberlappen (-Bronchus)|\N|2016-02-16 16:16:42.331795|2016-02-16 16:16:31.276|2016-02-16 16:16:42.331795|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C34\\4e239cb8:ICD10GM_C34.2\\|ICD10GM:C34.2|Bösartige Neubildung: Mittellappen (-Bronchus)|\N|2016-02-16 16:16:42.334409|2016-02-16 16:16:31.276|2016-02-16 16:16:42.334409|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C34\\4e239cb8:ICD10GM_C34.3\\|ICD10GM:C34.3|Bösartige Neubildung: Unterlappen (-Bronchus)|\N|2016-02-16 16:16:42.336841|2016-02-16 16:16:31.276|2016-02-16 16:16:42.336841|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C34\\4e239cb8:ICD10GM_C34.8\\|ICD10GM:C34.8|Bösartige Neubildung: Bronchus und Lunge, mehrere Teilbereiche überlappend|\N|2016-02-16 16:16:42.339399|2016-02-16 16:16:31.276|2016-02-16 16:16:42.339399|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C34\\4e239cb8:ICD10GM_C34.9\\|ICD10GM:C34.9|Bösartige Neubildung: Bronchus oder Lunge, nicht näher bezeichnet|\N|2016-02-16 16:16:42.342666|2016-02-16 16:16:31.276|2016-02-16 16:16:42.342666|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C37\\|ICD10GM:C37|Bösartige Neubildung des Thymus|\N|2016-02-16 16:16:42.345243|2016-02-16 16:16:31.276|2016-02-16 16:16:42.345243|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C38\\|ICD10GM:C38|Bösartige Neubildung des Herzens, des Mediastinums und der Pleura|\N|2016-02-16 16:16:42.348034|2016-02-16 16:16:31.276|2016-02-16 16:16:42.348034|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C38\\4e239cb8:ICD10GM_C38.0\\|ICD10GM:C38.0|Bösartige Neubildung: Herz|\N|2016-02-16 16:16:42.351009|2016-02-16 16:16:31.276|2016-02-16 16:16:42.351009|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C38\\4e239cb8:ICD10GM_C38.1\\|ICD10GM:C38.1|Bösartige Neubildung: Vorderes Mediastinum|\N|2016-02-16 16:16:42.354097|2016-02-16 16:16:31.276|2016-02-16 16:16:42.354097|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C38\\4e239cb8:ICD10GM_C38.2\\|ICD10GM:C38.2|Bösartige Neubildung: Hinteres Mediastinum|\N|2016-02-16 16:16:42.356977|2016-02-16 16:16:31.276|2016-02-16 16:16:42.356977|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C38\\4e239cb8:ICD10GM_C38.3\\|ICD10GM:C38.3|Bösartige Neubildung: Mediastinum, Teil nicht näher bezeichnet|\N|2016-02-16 16:16:42.359759|2016-02-16 16:16:31.276|2016-02-16 16:16:42.359759|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C38\\4e239cb8:ICD10GM_C38.4\\|ICD10GM:C38.4|Bösartige Neubildung: Pleura|\N|2016-02-16 16:16:42.362623|2016-02-16 16:16:31.276|2016-02-16 16:16:42.362623|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C38\\4e239cb8:ICD10GM_C38.8\\|ICD10GM:C38.8|Bösartige Neubildung: Herz, Mediastinum und Pleura, mehrere Teilbereiche überlappend|\N|2016-02-16 16:16:42.365922|2016-02-16 16:16:31.276|2016-02-16 16:16:42.365922|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C39\\|ICD10GM:C39|Bösartige Neubildung sonstiger und ungenau bezeichneter Lokalisationen des Atmungssystems und sonstiger intrathorakaler Organe|\N|2016-02-16 16:16:42.368915|2016-02-16 16:16:31.276|2016-02-16 16:16:42.368915|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C39\\4e239cb8:ICD10GM_C39.0\\|ICD10GM:C39.0|Bösartige Neubildung: Obere Atemwege, Teil nicht näher bezeichnet|\N|2016-02-16 16:16:42.373104|2016-02-16 16:16:31.276|2016-02-16 16:16:42.373104|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C39\\4e239cb8:ICD10GM_C39.8\\|ICD10GM:C39.8|Bösartige Neubildung: Atmungsorgane und sonstige intrathorakale Organe, mehrere Teilbereiche überlappend|\N|2016-02-16 16:16:42.376166|2016-02-16 16:16:31.276|2016-02-16 16:16:42.376166|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C30-C39\\4e239cb8:ICD10GM_C39\\4e239cb8:ICD10GM_C39.9\\|ICD10GM:C39.9|Bösartige Neubildung: Ungenau bezeichnete Lokalisationen des Atmungssystems|\N|2016-02-16 16:16:42.379193|2016-02-16 16:16:31.276|2016-02-16 16:16:42.379193|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C40\\|ICD10GM:C40|Bösartige Neubildung des Knochens und des Gelenkknorpels der Extremitäten|\N|2016-02-16 16:16:42.38378|2016-02-16 16:16:31.276|2016-02-16 16:16:42.38378|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C40\\4e239cb8:ICD10GM_C40.0\\|ICD10GM:C40.0|Bösartige Neubildung des Knochens und des Gelenkknorpels: Skapula und lange Knochen der oberen Extremität|\N|2016-02-16 16:16:42.38659|2016-02-16 16:16:31.276|2016-02-16 16:16:42.38659|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C40\\4e239cb8:ICD10GM_C40.1\\|ICD10GM:C40.1|Bösartige Neubildung des Knochens und des Gelenkknorpels: Kurze Knochen der oberen Extremität|\N|2016-02-16 16:16:42.390146|2016-02-16 16:16:31.276|2016-02-16 16:16:42.390146|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C40\\4e239cb8:ICD10GM_C40.2\\|ICD10GM:C40.2|Bösartige Neubildung des Knochens und des Gelenkknorpels: Lange Knochen der unteren Extremität|\N|2016-02-16 16:16:42.392961|2016-02-16 16:16:31.276|2016-02-16 16:16:42.392961|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C40\\4e239cb8:ICD10GM_C40.3\\|ICD10GM:C40.3|Bösartige Neubildung des Knochens und des Gelenkknorpels: Kurze Knochen der unteren Extremität|\N|2016-02-16 16:16:42.395922|2016-02-16 16:16:31.276|2016-02-16 16:16:42.395922|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C40\\4e239cb8:ICD10GM_C40.8\\|ICD10GM:C40.8|Bösartige Neubildung: Knochen und Gelenkknorpel der Extremitäten, mehrere Teilbereiche überlappend|\N|2016-02-16 16:16:42.399212|2016-02-16 16:16:31.276|2016-02-16 16:16:42.399212|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C40\\4e239cb8:ICD10GM_C40.9\\|ICD10GM:C40.9|Bösartige Neubildung: Knochen und Gelenkknorpel einer Extremität, nicht näher bezeichnet|\N|2016-02-16 16:16:42.402095|2016-02-16 16:16:31.276|2016-02-16 16:16:42.402095|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\|ICD10GM:C41|Bösartige Neubildung des Knochens und des Gelenkknorpels sonstiger und nicht näher bezeichneter Lokalisationen|\N|2016-02-16 16:16:42.40479|2016-02-16 16:16:31.276|2016-02-16 16:16:42.40479|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.0\\|ICD10GM:C41.0|Bösartige Neubildung des Knochens und des Gelenkknorpels: Knochen des Hirn- und Gesichtsschädels|\N|2016-02-16 16:16:42.407695|2016-02-16 16:16:31.276|2016-02-16 16:16:42.407695|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.0\\4e239cb8:ICD10GM_C41.01\\|ICD10GM:C41.01|Bösartige Neubildung des Knochens und des Gelenkknorpels: Kraniofazial|\N|2016-02-16 16:16:42.410342|2016-02-16 16:16:31.276|2016-02-16 16:16:42.410342|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.0\\4e239cb8:ICD10GM_C41.02\\|ICD10GM:C41.02|Bösartige Neubildung des Knochens und des Gelenkknorpels: Maxillofazial|\N|2016-02-16 16:16:42.413103|2016-02-16 16:16:31.276|2016-02-16 16:16:42.413103|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.1\\|ICD10GM:C41.1|Bösartige Neubildung des Knochens und des Gelenkknorpels: Unterkieferknochen|\N|2016-02-16 16:16:42.416074|2016-02-16 16:16:31.276|2016-02-16 16:16:42.416074|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.2\\|ICD10GM:C41.2|Bösartige Neubildung des Knochens und des Gelenkknorpels: Wirbelsäule|\N|2016-02-16 16:16:42.419053|2016-02-16 16:16:31.276|2016-02-16 16:16:42.419053|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.3\\|ICD10GM:C41.3|Bösartige Neubildung des Knochens und des Gelenkknorpels: Rippen, Sternum und Klavikula|\N|2016-02-16 16:16:42.422977|2016-02-16 16:16:31.276|2016-02-16 16:16:42.422977|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.3\\4e239cb8:ICD10GM_C41.30\\|ICD10GM:C41.30|Rippen|\N|2016-02-16 16:16:42.426032|2016-02-16 16:16:31.276|2016-02-16 16:16:42.426032|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.3\\4e239cb8:ICD10GM_C41.31\\|ICD10GM:C41.31|Sternum|\N|2016-02-16 16:16:42.429174|2016-02-16 16:16:31.276|2016-02-16 16:16:42.429174|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.3\\4e239cb8:ICD10GM_C41.32\\|ICD10GM:C41.32|Klavikula|\N|2016-02-16 16:16:42.432223|2016-02-16 16:16:31.276|2016-02-16 16:16:42.432223|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.4\\|ICD10GM:C41.4|Bösartige Neubildung des Knochens und des Gelenkknorpels: Beckenknochen|\N|2016-02-16 16:16:42.434954|2016-02-16 16:16:31.276|2016-02-16 16:16:42.434954|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.8\\|ICD10GM:C41.8|Bösartige Neubildung: Knochen und Gelenkknorpel, mehrere Teilbereiche überlappend|\N|2016-02-16 16:16:42.437947|2016-02-16 16:16:31.276|2016-02-16 16:16:42.437947|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C40-C41\\4e239cb8:ICD10GM_C41\\4e239cb8:ICD10GM_C41.9\\|ICD10GM:C41.9|Bösartige Neubildung: Knochen und Gelenkknorpel, nicht näher bezeichnet|\N|2016-02-16 16:16:42.441142|2016-02-16 16:16:31.276|2016-02-16 16:16:42.441142|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C43\\|ICD10GM:C43|Bösartiges Melanom der Haut|\N|2016-02-16 16:16:42.445793|2016-02-16 16:16:31.276|2016-02-16 16:16:42.445793|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C43\\4e239cb8:ICD10GM_C43.0\\|ICD10GM:C43.0|Bösartiges Melanom der Lippe|\N|2016-02-16 16:16:42.448974|2016-02-16 16:16:31.276|2016-02-16 16:16:42.448974|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C43\\4e239cb8:ICD10GM_C43.1\\|ICD10GM:C43.1|Bösartiges Melanom des Augenlides, einschließlich Kanthus|\N|2016-02-16 16:16:42.451818|2016-02-16 16:16:31.276|2016-02-16 16:16:42.451818|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C43\\4e239cb8:ICD10GM_C43.2\\|ICD10GM:C43.2|Bösartiges Melanom des Ohres und des äußeren Gehörganges|\N|2016-02-16 16:16:42.454632|2016-02-16 16:16:31.276|2016-02-16 16:16:42.454632|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C43\\4e239cb8:ICD10GM_C43.3\\|ICD10GM:C43.3|Bösartiges Melanom sonstiger und nicht näher bezeichneter Teile des Gesichtes|\N|2016-02-16 16:16:42.458319|2016-02-16 16:16:31.276|2016-02-16 16:16:42.458319|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C43\\4e239cb8:ICD10GM_C43.4\\|ICD10GM:C43.4|Bösartiges Melanom der behaarten Kopfhaut und des Halses|\N|2016-02-16 16:16:42.461513|2016-02-16 16:16:31.276|2016-02-16 16:16:42.461513|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C43\\4e239cb8:ICD10GM_C43.5\\|ICD10GM:C43.5|Bösartiges Melanom des Rumpfes|\N|2016-02-16 16:16:42.465257|2016-02-16 16:16:31.276|2016-02-16 16:16:42.465257|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C43\\4e239cb8:ICD10GM_C43.6\\|ICD10GM:C43.6|Bösartiges Melanom der oberen Extremität, einschließlich Schulter|\N|2016-02-16 16:16:42.46845|2016-02-16 16:16:31.276|2016-02-16 16:16:42.46845|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C43\\4e239cb8:ICD10GM_C43.7\\|ICD10GM:C43.7|Bösartiges Melanom der unteren Extremität, einschließlich Hüfte|\N|2016-02-16 16:16:42.473141|2016-02-16 16:16:31.276|2016-02-16 16:16:42.473141|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C43\\4e239cb8:ICD10GM_C43.8\\|ICD10GM:C43.8|Bösartiges Melanom der Haut, mehrere Teilbereiche überlappend|\N|2016-02-16 16:16:42.476034|2016-02-16 16:16:31.276|2016-02-16 16:16:42.476034|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C43\\4e239cb8:ICD10GM_C43.9\\|ICD10GM:C43.9|Bösartiges Melanom der Haut, nicht näher bezeichnet|\N|2016-02-16 16:16:42.478732|2016-02-16 16:16:31.276|2016-02-16 16:16:42.478732|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C44\\|ICD10GM:C44|Sonstige bösartige Neubildungen der Haut|\N|2016-02-16 16:16:42.481485|2016-02-16 16:16:31.276|2016-02-16 16:16:42.481485|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C44\\4e239cb8:ICD10GM_C44.0\\|ICD10GM:C44.0|Sonstige bösartige Neubildungen: Lippenhaut|\N|2016-02-16 16:16:42.484208|2016-02-16 16:16:31.276|2016-02-16 16:16:42.484208|test|\N
\\i2b2\\4e239cb8:EmergencyNote\\4e239cb8:Basismodul\\4e239cb8:ICD10GM\\4e239cb8:ICD10GM_C00-C97\\4e239cb8:ICD10GM_C00-C75\\4e239cb8:ICD10GM_C43-C44\\4e239cb8:ICD10GM_C44\\4e239cb8:ICD10GM_C44.1\\|ICD10GM:C44.1|Sonstige bösartige Neubildungen: Haut des Augenlides, einschließlich Kanthus|\N|2016-02-16 16:16:42.486749|2016-02-16 16:16:31.276|2016-02-16 16:16:42.486749|test|\N
